"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
-0.47557,0,0,0,0.85264,0.5225,0
-0.47048,-0.037848,0.10178,1.3049e-20,0.97332,0.59642,0
-0.46886,-0.030205,0.12675,2.0742e-20,1.0371,0.63545,0
-0.46885,-0.0090538,0.13695,9.0866e-21,1.1031,0.67593,0
-0.47074,0.023284,0.13522,1.9179e-20,1.1717,0.71792,0
-0.4747,0.065429,0.12435,2.0321e-20,1.2428,0.76147,0
-0.48063,0.11665,0.10653,3.1668e-21,1.3165,0.80663,0
-0.48812,0.17677,0.083245,-1.052e-20,1.393,0.85347,0
-0.49653,0.246,0.055373,-1.3485e-20,1.4723,0.90205,0
-0.50491,0.3244,0.023407,2.295e-20,1.5546,0.95244,0
-0.51201,0.41141,-0.012211,2.3055e-20,1.6399,1.0047,0
-0.51635,0.50534,-0.050802,-1.0934e-20,1.7284,1.0589,0
-0.51631,0.60317,-0.091261,-3.0033e-20,1.8202,1.1151,0
-0.51036,0.70067,-0.13199,3.1672e-21,1.9154,1.1734,0
-0.49739,0.79292,-0.171,3.471e-20,2.0141,1.2339,0
-0.47692,0.87511,-0.20614,4.563e-20,2.1165,1.2966,0
-0.44931,0.94342,-0.23543,5.9972e-20,2.2227,1.3617,0
-0.41573,0.99535,-0.25745,-8.3387e-20,2.3328,1.4291,0
-0.37752,1.0326,-0.27061,-8.3399e-20,2.4471,1.4991,0
-0.34385,1.0458,-0.27937,7.5827e-21,2.5656,1.5717,0
-0.48013,-0.026345,0.047345,-5.8363e-21,0.86517,0.62856,0
-0.48221,0,0,0,0.80902,0.58779,0
-0.47644,-0.033443,0.079301,-2.122e-20,0.92341,0.67086,0
-0.47375,-0.021242,0.098397,-8.5458e-21,0.98382,0.71472,0
-0.47231,0.0071091,0.10546,3.2635e-21,1.0465,0.76021,0
-0.47257,0.049605,0.10256,-2.1713e-21,1.1114,0.8074,0
-0.47485,0.10504,0.091848,-4.5367e-21,1.1788,0.85633,0
-0.47911,0.1728,0.075124,3.5378e-21,1.2487,0.90709,0
-0.48492,0.25265,0.053676,5.6879e-22,1.3212,0.95973,0
-0.49148,0.34411,0.02837,-1.4251e-20,1.3964,1.0143,0
-0.49765,0.44583,-0.00011272,-1.6568e-20,1.4744,1.071,0
-0.50203,0.55511,-0.031021,2.1704e-21,1.5553,1.1297,0
-0.50304,0.66776,-0.063394,-1.8922e-20,1.6392,1.1906,0
-0.49919,0.77835,-0.095986,-3.4019e-20,1.7261,1.2538,0
-0.48933,0.88103,-0.12732,2.7034e-20,1.8164,1.3193,0
-0.47292,0.97048,-0.15586,1.1012e-20,1.91,1.3873,0
-0.45015,1.0428,-0.18019,1.9543e-20,2.007,1.4577,0
-0.4219,1.096,-0.19924,7.8063e-20,2.1077,1.5308,0
-0.38958,1.13,-0.21245,-3.9349e-20,2.2121,1.6066,0
-0.35459,1.1484,-0.2192,-8.6261e-20,2.3204,1.6853,0
-0.32513,1.1476,-0.22526,-1.6526e-20,2.4327,1.7668,0
-0.48658,-0.023629,0.035738,1.8101e-20,0.81311,0.69444,0
-0.48877,0,0,0,0.76041,0.64945,0
-0.4824,-0.025994,0.05799,-1.4487e-20,0.86777,0.74111,0
-0.47873,-0.0065857,0.070063,-2.812e-20,0.92446,0.78951,0
-0.47598,0.032134,0.072805,-4.9937e-21,0.98326,0.83971,0
-0.47472,0.088635,0.067927,-1.8915e-21,1.0442,0.89178,0
-0.47535,0.16194,0.05719,1.1725e-21,1.1075,0.94578,0
-0.47783,0.25118,0.04204,-2.3326e-21,1.1731,1.0018,0
-0.4816,0.35499,0.02356,-1.1226e-20,1.2411,1.0599,0
-0.4857,0.4708,0.0025931,2.408e-21,1.3117,1.1201,0
-0.48883,0.59445,-0.020102,-2.4923e-21,1.3849,1.1826,0
-0.4895,0.72018,-0.043748,-1.9424e-20,1.4608,1.2474,0
-0.48629,0.84131,-0.067487,-3.4232e-20,1.5395,1.3146,0
-0.47812,0.95117,-0.090383,1.6875e-20,1.6212,1.3843,0
-0.46443,1.0443,-0.11149,5.7469e-20,1.7058,1.4566,0
-0.44532,1.117,-0.12997,-1.2511e-20,1.7937,1.5316,0
-0.42145,1.1683,-0.14515,-3.6952e-21,1.8848,1.6094,0
-0.39387,1.1991,-0.15662,3.6263e-20,1.9793,1.69,0
-0.36379,1.2121,-0.16424,2.8298e-20,2.0772,1.7737,0
-0.33234,1.212,-0.16792,-2.2093e-20,2.1789,1.8605,0
-0.30625,1.1997,-0.17317,-2.5299e-20,2.2843,1.9505,0
-0.33038,-0.16379,-0.51959,3.2189e-20,3.1925,0,0
-0.3425,-0.12742,-0.53682,-3.4528e-20,3.187,0.23587,0
-0.32202,-0.13148,-0.53038,-4.2723e-20,3.3922,0,0
-0.31788,-0.12254,-0.56059,-1.0096e-19,3.3867,0.23569,0
-0.31977,-0.085747,-0.51028,-5.0242e-20,3.5993,0,0
-0.29938,-0.10775,-0.55556,-2.9752e-20,3.5938,0.23551,0
-0.32347,-0.026112,-0.45588,-9.6587e-21,3.8141,0,0
-0.28826,-0.079923,-0.51674,1.8024e-20,3.8087,0.23532,0
-0.331,0.046443,-0.3669,0,4.037,0,0
-0.28416,-0.034835,-0.44059,2.3579e-20,4.0316,0.23512,0
-0.33826,0.12755,-0.24786,-5.5068e-20,4.2681,0,0
-0.28405,0.026925,-0.32855,-4.6264e-20,4.2628,0.23492,0
-0.34026,0.2119,-0.10652,-1.2311e-19,4.5078,0,0
-0.28322,0.1008,-0.18827,-8.2536e-20,4.5026,0.23471,0
-0.33246,0.2952,0.047971,-8.716e-20,4.7565,0,0
-0.27694,0.18044,-0.031088,1.7641e-20,4.7513,0.23449,0
-0.31203,0.37488,0.20415,-5.9453e-21,5.0144,0,0
-0.26179,0.26114,0.13021,6.5654e-20,5.0093,0.23426,0
-0.27923,0.44856,0.34777,3.0632e-20,5.282,0,0
-0.2371,0.3402,0.28155,-1.6011e-20,5.2769,0.23402,0
-0.23832,0.51249,0.46382,-1.3833e-20,5.5595,0,0
-0.20575,0.41394,0.40857,-7.182e-20,5.5544,0.23377,0
-0.19635,0.56237,0.54147,-5.4142e-20,5.8473,0,0
-0.17332,0.47736,0.50017,-7.5924e-21,5.8423,0.23352,0
-0.16029,0.59527,0.57904,-4.9226e-21,6.1459,0,0
-0.14574,0.5259,0.55315,2.8231e-20,6.1409,0.23326,0
-0.13441,0.61052,0.58482,2.3037e-20,6.4555,0,0
-0.12697,0.55635,0.57438,-2.7088e-21,6.4507,0.23298,0
-0.11981,0.60814,0.57445,1.3654e-20,6.7767,0,0
-0.11831,0.56635,0.57875,-1.1684e-20,6.7719,0.2327,0
-0.11596,0.58721,0.56388,1.8222e-20,7.1099,0,0
-0.11976,0.5559,0.5793,3.5569e-21,7.1052,0.2324,0
-0.12277,0.55209,0.55222,4.4954e-20,7.4555,0,0
-0.13194,0.53545,0.56791,6.9615e-21,7.4508,0.2321,0
-0.14028,0.52354,0.50701,2.0887e-20,7.8139,0,0
-0.15502,0.53023,0.50805,-1.2199e-20,7.8093,0.23178,0
-0.16428,0.52989,0.3859,-1.4976e-20,8.1857,0,0
-0.18349,0.56301,0.3652,-2.2525e-20,8.1812,0.23145,0
-0.18352,0.57933,0.18399,3.3692e-20,8.5714,0,0
-0.20413,0.63189,0.14758,-7.0732e-21,8.5669,0.23111,0
-0.18577,0.65386,-0.054084,2.2349e-20,8.9714,0,0
-0.20403,0.71431,-0.094057,1.2816e-20,8.967,0.23075,0
-0.16744,0.7287,-0.26716,-4.8483e-20,9.3863,0,0
-0.1809,0.78654,-0.30019,6.5925e-21,9.382,0.23039,0
-0.13694,0.78632,-0.41296,-3.7419e-20,9.8166,0,0
-0.14525,0.83426,-0.43343,-1.1196e-20,9.8125,0.23,0
-0.10734,0.81907,-0.48281,-3.2721e-21,10.263,0,0
-0.11145,0.85388,-0.49031,-4.349e-21,10.259,0.22961,0
-0.086688,0.82809,-0.49615,-2.5756e-21,10.726,0,0
-0.08761,0.85036,-0.49359,-3.4334e-22,10.722,0.2292,0
-0.076573,0.81882,-0.485,1.4438e-22,11.206,0,0
-0.074917,0.83146,-0.47539,1.8146e-21,11.202,0.22877,0
-0.076083,0.79498,-0.47491,7.1404e-21,11.704,0,0
-0.072004,0.80062,-0.46047,-2.6139e-21,11.701,0.22833,0
-0.085596,0.76114,-0.46164,2.8496e-20,12.221,0,0
-0.078749,0.75943,-0.44663,2.3646e-21,12.217,0.22788,0
-0.10542,0.73206,-0.40167,1.2847e-20,12.757,0,0
-0.095342,0.72042,-0.3932,1.7296e-20,12.753,0.2274,0
-0.12827,0.72764,-0.24982,5.1387e-20,13.313,0,0
-0.11551,0.70576,-0.25281,3.0583e-20,13.309,0.22691,0
-0.13885,0.75283,-0.018667,6.0729e-20,13.89,0,0
-0.12558,0.72499,-0.031563,1.9847e-20,13.886,0.2264,0
-0.12726,0.79329,0.21652,1.984e-20,14.488,0,0
-0.11634,0.76606,0.20022,1.7239e-20,14.484,0.22587,0
-0.10113,0.83002,0.37813,7.2764e-21,15.108,0,0
-0.094209,0.80886,0.36557,1.3767e-20,15.105,0.22532,0
-0.077569,0.84934,0.44456,-1.2582e-20,15.751,0,0
-0.074471,0.83657,0.43997,-4.0508e-21,15.748,0.22475,0
-0.065595,0.84514,0.44934,1.348e-21,16.419,0,0
-0.065435,0.84059,0.45242,8.5753e-22,16.416,0.22416,0
-0.065632,0.82187,0.42534,-2.5369e-21,17.111,0,0
-0.067863,0.82524,0.43188,1.0297e-21,17.108,0.22355,0
-0.076627,0.79594,0.35786,-1.366e-20,17.829,0,0
-0.081096,0.80759,0.36249,-9.3004e-21,17.827,0.22291,0
-0.091929,0.78692,0.20988,-3.4541e-20,18.574,0,0
-0.09814,0.80571,0.20966,-8.4133e-21,18.572,0.22225,0
-0.097905,0.8001,-0.0090263,-4.9316e-20,19.346,0,0
-0.10445,0.82188,-0.013007,-9.8252e-21,19.344,0.22157,0
-0.086396,0.82271,-0.22707,-3.1682e-20,20.148,0,0
-0.091415,0.84201,-0.23117,-1.3446e-20,20.146,0.22086,0
-0.065557,0.83751,-0.37062,-5.0891e-21,20.979,0,0
-0.067844,0.85055,-0.37133,-1.7525e-21,20.977,0.22012,0
-0.051089,0.83403,-0.41625,2.1153e-21,21.841,0,0
-0.05051,0.83945,-0.41291,-6.1674e-21,21.839,0.21936,0
-0.050307,0.81634,-0.37191,2.6714e-20,22.735,0,0
-0.04722,0.81397,-0.36752,-4.6197e-21,22.734,0.21857,0
-0.058217,0.80313,-0.23951,7.5339e-20,23.663,0,0
-0.053259,0.79389,-0.23774,5.8511e-21,23.661,0.21774,0
-0.061961,0.80641,-0.0344,3.8867e-20,24.625,0,0
-0.05637,0.79343,-0.035665,-2.0047e-21,24.624,0.21689,0
-0.051494,0.81661,0.18091,-1.769e-20,25.623,0,0
-0.046879,0.80464,0.17941,-2.1151e-20,25.622,0.21601,0
-0.031828,0.81542,0.3254,-5.8676e-21,26.658,0,0
-0.029453,0.80835,0.32608,-1.9218e-20,26.657,0.21509,0
-0.016135,0.80091,0.35003,-8.0158e-22,27.731,0,0
-0.016183,0.80089,0.35274,-5.0991e-21,27.731,0.21414,0
-0.01126,0.77696,0.1941,2.2604e-20,28.845,0,0
-0.012851,0.78256,0.19752,6.5083e-21,28.845,0.21315,0
0,0.76903,0.06035,1.5596e-20,30,0.21213,0
0,0.76173,0.056837,5.0526e-20,30,0,0
-0.34674,0.0044064,-0.52097,-6.7533e-20,3.1622,0.4705,0
-0.30741,-0.015768,-0.55227,-7.3288e-20,3.3622,0.47016,0
-0.27402,-0.032786,-0.56069,2.4402e-20,3.5695,0.4698,0
-0.24815,-0.04404,-0.54134,3.1562e-20,3.7846,0.46943,0
-0.23136,-0.04007,-0.48796,1.0409e-20,4.0077,0.46904,0
-0.2224,-0.014312,-0.39599,-4.991e-21,4.239,0.46864,0
-0.21754,0.033998,-0.26822,-1.6501e-20,4.4791,0.46823,0
-0.21213,0.099326,-0.1158,1.6335e-20,4.728,0.4678,0
-0.20219,0.17397,0.046317,2.8159e-20,4.9862,0.46736,0
-0.186,0.25259,0.2028,-4.1158e-20,5.2541,0.4669,0
-0.16498,0.33082,0.33923,-1.4297e-20,5.5319,0.46642,0
-0.143,0.4031,0.4445,6.8404e-20,5.82,0.46592,0
-0.12475,0.46338,0.51412,-2.3526e-20,6.1189,0.46541,0
-0.11371,0.50618,0.55315,-7.2412e-20,6.4289,0.46487,0
-0.11133,0.5277,0.57407,-1.1137e-20,6.7505,0.46432,0
-0.11824,0.53016,0.5849,9.3948e-21,7.0841,0.46374,0
-0.13579,0.52909,0.57135,-7.3369e-21,7.43,0.46315,0
-0.16416,0.55003,0.4974,-1.0428e-20,7.7889,0.46253,0
-0.19662,0.60799,0.33846,-1.0399e-20,8.1611,0.46189,0
-0.21845,0.69306,0.11255,-2.6119e-20,8.5472,0.46122,0
-0.21643,0.78035,-0.12719,-1.0813e-20,8.9476,0.46053,0
-0.1895,0.84764,-0.32404,1.9073e-20,9.363,0.45982,0
-0.14995,0.88391,-0.44495,1.0204e-20,9.7938,0.45908,0
-0.11301,0.88978,-0.49065,2.6594e-21,10.241,0.45831,0
-0.086697,0.87395,-0.48614,3.891e-21,10.704,0.45751,0
-0.071832,0.84604,-0.46268,-4.8417e-21,11.185,0.45668,0
-0.06667,0.80923,-0.44357,-2.1629e-21,11.684,0.45582,0
-0.070669,0.76227,-0.42891,-2.4701e-20,12.201,0.45493,0
-0.083957,0.71452,-0.38252,-1.9468e-20,12.738,0.454,0
-0.10134,0.68961,-0.25583,-2.8163e-20,13.294,0.45304,0
-0.11091,0.7021,-0.047183,-3.728e-20,13.871,0.45205,0
-0.10412,0.74277,0.17968,-1.0094e-20,14.47,0.45102,0
-0.086051,0.79058,0.34875,1.0621e-20,15.091,0.44995,0
-0.07012,0.82594,0.4319,1.7415e-20,15.735,0.44884,0
-0.064003,0.83806,0.45278,-4.1647e-21,16.403,0.44769,0
-0.068773,0.83098,0.43625,8.2737e-22,17.097,0.44649,0
-0.084102,0.82187,0.3659,-4.9382e-21,17.815,0.44526,0
-0.10276,0.82702,0.20985,2.6689e-21,18.561,0.44397,0
-0.10947,0.84585,-0.014994,1.3697e-20,19.334,0.44264,0
-0.095184,0.86326,-0.23258,3.6404e-21,20.137,0.44126,0
-0.069189,0.86543,-0.36958,-3.258e-21,20.969,0.43982,0
-0.049205,0.84682,-0.40767,-4.6632e-21,21.832,0.43834,0
-0.043544,0.8138,-0.36183,-1.3197e-20,22.727,0.43679,0
-0.047774,0.78696,-0.23547,-4.0371e-20,23.656,0.43519,0
-0.050263,0.78258,-0.037353,-2.2805e-20,24.619,0.43353,0
-0.041775,0.79456,0.17677,3.2834e-21,25.618,0.43181,0
-0.026649,0.80309,0.32533,-2.0615e-20,26.654,0.43003,0
-0.015901,0.80272,0.35417,-1.8152e-20,27.729,0.42818,0
-0.01423,0.79014,0.20034,-9.3857e-21,28.844,0.42626,0
0,0.77841,0.06371,-1.8787e-20,30,0.42426,0
-0.34312,0.20491,-0.48409,-2.0474e-20,3.1185,0.70232,0
-0.29203,0.16901,-0.51319,3.0997e-21,3.3187,0.70183,0
-0.24688,0.12972,-0.52611,2.1969e-20,3.5264,0.70132,0
-0.20857,0.085766,-0.52032,-1.4852e-20,3.7419,0.70079,0
-0.17962,0.046576,-0.49113,-2.7369e-20,3.9653,0.70024,0
-0.16086,0.024758,-0.42959,3.8221e-20,4.1971,0.69968,0
-0.15026,0.029775,-0.3298,6.8676e-20,4.4375,0.69909,0
-0.14428,0.06382,-0.19581,-7.062e-21,4.6868,0.69847,0
-0.13841,0.12049,-0.041502,-3.344e-20,4.9455,0.69784,0
-0.12973,0.19044,0.11539,-1.5107e-20,5.2137,0.69718,0
-0.11845,0.26648,0.25878,5.0138e-20,5.492,0.6965,0
-0.10669,0.3418,0.37667,3.4828e-20,5.7806,0.69579,0
-0.097722,0.4089,0.46323,-3.8477e-20,6.08,0.69506,0
-0.094361,0.46074,0.52109,-1.4732e-20,6.3905,0.6943,0
-0.098176,0.49331,0.5587,3.0253e-20,6.7126,0.69351,0
-0.11045,0.51146,0.57824,1.9926e-20,7.0467,0.69269,0
-0.13321,0.53324,0.56171,1.0937e-20,7.3932,0.69184,0
-0.16658,0.5809,0.47706,2.4243e-20,7.7527,0.69096,0
-0.20268,0.66148,0.30914,7.2183e-21,8.1255,0.69004,0
-0.22575,0.75952,0.081972,-6.5168e-21,8.5122,0.68909,0
-0.22266,0.84919,-0.15159,-5.3038e-21,8.9133,0.68811,0
-0.1934,0.90988,-0.3379,1.5017e-21,9.3294,0.68709,0
-0.15144,0.93385,-0.44752,3.0823e-21,9.7609,0.68603,0
-0.11248,0.92605,-0.48433,3.0554e-21,10.209,0.68493,0
-0.084416,0.89859,-0.4745,4.0217e-21,10.673,0.68379,0
-0.067783,0.86251,-0.44767,-5.5318e-21,11.154,0.68261,0
-0.060598,0.82077,-0.42509,8.5993e-21,11.654,0.68139,0
-0.061963,0.76968,-0.4092,-1.5348e-22,12.172,0.68012,0
-0.071966,0.71475,-0.36976,-4.8162e-21,12.709,0.6788,0
-0.086497,0.67975,-0.25851,-1.483e-20,13.267,0.67743,0
-0.095426,0.68446,-0.065202,-5.2275e-21,13.845,0.67601,0
-0.09095,0.72343,0.15501,7.7488e-21,14.445,0.67454,0
-0.076815,0.77505,0.32765,1.0287e-20,15.067,0.67302,0
-0.064562,0.81726,0.42023,2.0015e-20,15.712,0.67144,0
-0.061265,0.83729,0.45023,-5.4751e-22,16.381,0.66979,0
-0.068266,0.83865,0.43841,4.1394e-21,17.075,0.66809,0
-0.085512,0.83815,0.36827,-7.4895e-22,17.796,0.66633,0
-0.10565,0.85011,0.21075,-4.9082e-21,18.542,0.66449,0
-0.11286,0.87137,-0.014744,-3.1021e-21,19.317,0.66259,0
-0.097674,0.88602,-0.23122,-2.945e-21,20.121,0.66062,0
-0.069648,0.88193,-0.36542,-3.7668e-21,20.954,0.65858,0
-0.047283,0.85602,-0.40065,1.7548e-20,21.818,0.65646,0
-0.039413,0.81582,-0.35495,3.9889e-21,22.715,0.65426,0
-0.041912,0.78241,-0.23271,-2.0862e-20,23.645,0.65198,0
-0.043778,0.77397,-0.039464,-1.3254e-20,24.61,0.64961,0
-0.036272,0.78644,0.17297,9.799e-21,25.611,0.64716,0
-0.023451,0.79965,0.32314,1.1671e-20,26.649,0.64462,0
-0.015281,0.80636,0.35433,-5.3028e-21,27.725,0.64197,0
-0.015362,0.79964,0.20253,-3.7187e-21,28.842,0.63924,0
0,0.78982,0.066887,-8.0349e-21,30,0.6364,0
-0.33451,0.43566,-0.44111,-2.5592e-20,3.0561,0.92978,0
-0.2754,0.39223,-0.4621,8.8788e-20,3.2568,0.92918,0
-0.2226,0.34293,-0.46993,-1.6667e-21,3.4649,0.92855,0
-0.17587,0.28307,-0.46518,-3.6939e-20,3.6808,0.9279,0
-0.13692,0.21575,-0.44851,1.2109e-20,3.9048,0.92722,0
-0.10829,0.15233,-0.41371,5.9103e-20,4.1371,0.92652,0
-0.090145,0.107,-0.35001,8.786e-20,4.3781,0.9258,0
-0.08074,0.092286,-0.25042,3.5039e-20,4.628,0.92504,0
-0.076154,0.11217,-0.11935,-2.17e-20,4.8872,0.92426,0
-0.072771,0.15983,0.028096,-5.6786e-20,5.1561,0.92345,0
-0.069376,0.22425,0.17311,-3.5084e-20,5.4351,0.92261,0
-0.066359,0.29534,0.30055,-2.0763e-20,5.7244,0.92174,0
-0.065633,0.36381,0.40247,9.3877e-21,6.0244,0.92083,0
-0.069245,0.42159,0.47815,5.8059e-20,6.3357,0.91989,0
-0.078817,0.46524,0.53093,2.7975e-20,6.6585,0.91892,0
-0.096212,0.50136,0.55768,-6.8168e-21,6.9934,0.91791,0
-0.12394,0.54749,0.53912,9.3275e-21,7.3407,0.91686,0
-0.16183,0.62046,0.44878,2.4426e-20,7.701,0.91578,0
-0.20114,0.72037,0.279,1.0023e-20,8.0747,0.91465,0
-0.22569,0.82833,0.056626,6.6229e-21,8.4623,0.91348,0
-0.22266,0.91838,-0.16729,6.0072e-21,8.8643,0.91227,0
-0.19275,0.97139,-0.34224,3.7009e-21,9.2813,0.91101,0
-0.15002,0.98285,-0.44187,1.0426e-20,9.7139,0.90971,0
-0.11026,0.962,-0.47215,9.8541e-21,10.163,0.90835,0
-0.081191,0.92397,-0.45939,1.4236e-22,10.628,0.90695,0
-0.063228,0.88066,-0.43103,8.1277e-21,11.111,0.90549,0
-0.054292,0.83487,-0.40586,-1.0273e-21,11.611,0.90398,0
-0.053225,0.78126,-0.38828,1.7153e-21,12.131,0.90242,0
-0.060085,0.72112,-0.35494,-4.0854e-22,12.669,0.90079,0
-0.071779,0.67657,-0.25991,-1.112e-20,13.228,0.89911,0
-0.079896,0.67234,-0.084358,5.4689e-21,13.808,0.89736,0
-0.077414,0.708,0.12711,2.2556e-20,14.409,0.89555,0
-0.066858,0.76204,0.30264,1.4379e-20,15.032,0.89367,0
-0.057968,0.81022,0.40494,4.1122e-21,15.679,0.89172,0
-0.057256,0.83789,0.44466,6.9783e-21,16.35,0.88969,0
-0.066289,0.84773,0.43828,1.6748e-21,17.045,0.8876,0
-0.085211,0.85573,0.36962,-3.3688e-22,17.767,0.88542,0
-0.10666,0.87421,0.21235,1.085e-21,18.516,0.88316,0
-0.11451,0.89777,-0.012361,-1.6699e-21,19.292,0.88082,0
-0.098847,0.90986,-0.22722,-5.7316e-21,20.098,0.87839,0
-0.069263,0.89979,-0.35898,9.0859e-21,20.933,0.87587,0
-0.04485,0.86691,-0.39199,8.9283e-22,21.799,0.87326,0
-0.034979,0.81995,-0.34694,-2.5124e-20,22.698,0.87055,0
-0.035847,0.78024,-0.22944,-8.3843e-21,23.63,0.86774,0
-0.037083,0.76763,-0.041888,-6.0613e-21,24.597,0.86482,0
-0.030496,0.7803,0.16811,5.6089e-21,25.6,0.8618,0
-0.019924,0.798,0.31952,3.7983e-20,26.641,0.85866,0
-0.014326,0.81174,0.3532,1.9809e-20,27.72,0.8554,0
-0.016218,0.81097,0.20407,1.5937e-21,28.839,0.85203,0
0,0.80314,0.069849,2.2e-21,30,0.84853,0
-0.32381,0.66336,-0.39616,-2.9562e-21,2.9753,1.1514,0
-0.26126,0.61498,-0.41086,1.1122e-19,3.1766,1.1507,0
-0.2054,0.56202,-0.41194,-1.9538e-20,3.3854,1.15,0
-0.15483,0.49982,-0.40132,-1.2099e-20,3.602,1.1493,0
-0.10951,0.42577,-0.38327,5.3404e-20,3.8266,1.1485,0
-0.072532,0.34409,-0.35845,1.871e-20,4.0596,1.1477,0
-0.045922,0.2643,-0.3208,-1.3383e-20,4.3013,1.1469,0
-0.029727,0.20096,-0.25933,-2.4349e-21,4.552,1.1461,0
-0.022046,0.16937,-0.166,3.6996e-20,4.812,1.1452,0
-0.019979,0.17565,-0.044117,1.6041e-21,5.0817,1.1443,0
-0.021175,0.21315,0.091059,-9.2042e-20,5.3614,1.1434,0
-0.024456,0.26953,0.22135,-6.1272e-20,5.6516,1.1424,0
-0.030178,0.33269,0.33428,5.831e-20,5.9526,1.1414,0
-0.039607,0.39311,0.4245,5.5082e-20,6.2647,1.1403,0
-0.054292,0.44739,0.48986,-2.5966e-20,6.5886,1.1392,0
-0.076439,0.50203,0.52287,-2.2567e-20,6.9244,1.1381,0
-0.10867,0.57152,0.50472,4.6135e-21,7.2728,1.1369,0
-0.15039,0.66655,0.41439,1.2962e-20,7.6342,1.1357,0
-0.19238,0.78194,0.24938,6.8421e-21,8.009,1.1345,0
-0.21866,0.89688,0.036993,-1.6183e-21,8.3977,1.1332,0
-0.21685,0.98558,-0.17444,2.1623e-21,8.801,1.1318,0
-0.18797,1.0303,-0.33762,4.1373e-21,9.2192,1.1304,0
-0.14609,1.0296,-0.42874,5.1513e-23,9.6531,1.129,0
-0.10673,0.99691,-0.45491,-1.3846e-20,10.103,1.1274,0
-0.077392,0.94969,-0.44146,-1.735e-20,10.57,1.1259,0
-0.058544,0.90018,-0.41329,-2.505e-21,11.054,1.1243,0
-0.048158,0.85105,-0.3866,-7.41e-21,11.556,1.1226,0
-0.044926,0.79625,-0.36703,-2.8025e-20,12.077,1.1208,0
-0.048875,0.73306,-0.33839,-9.8428e-20,12.617,1.119,0
-0.057828,0.6801,-0.2593,-9.5872e-20,13.178,1.1171,0
-0.064953,0.66588,-0.10341,-6.4816e-20,13.759,1.1152,0
-0.064027,0.6963,0.09696,-5.6583e-20,14.362,1.1132,0
-0.056544,0.75121,0.27417,-1.9094e-20,14.987,1.1111,0
-0.050567,0.80441,0.38611,-9.9221e-21,15.636,1.1089,0
-0.05209,0.83937,0.43596,-1.5742e-20,16.309,1.1066,0
-0.06287,0.85759,0.43583,-2.6628e-20,17.007,1.1043,0
-0.083183,0.87386,0.36995,-8.6261e-21,17.731,1.1018,0
-0.10577,0.89854,0.21459,-1.9533e-21,18.481,1.0993,0
-0.11439,0.92441,-0.0079645,-3.4082e-21,19.26,1.0967,0
-0.098722,0.9343,-0.22073,-4.1095e-21,20.068,1.094,0
-0.0681,0.91867,-0.35043,3.1886e-21,20.906,1.0912,0
-0.042016,0.87927,-0.38183,-1.9723e-20,21.775,1.0883,0
-0.03038,0.82605,-0.3379,-1.3791e-20,22.676,1.0852,0
-0.029739,0.78039,-0.22563,2.3442e-20,23.611,1.0821,0
-0.03034,0.76356,-0.044531,3.2873e-20,24.581,1.0788,0
-0.024576,0.77613,0.16228,1.9819e-20,25.587,1.0755,0
-0.016138,0.79809,0.31453,1.4348e-20,26.631,1.072,0
-0.013049,0.81875,0.3508,1.3773e-20,27.713,1.0683,0
-0.016775,0.82398,0.20494,-1.4734e-21,28.836,1.0646,0
0,0.81825,0.072563,-1.9157e-21,30,1.0607,0
-0.31312,0.86291,-0.34715,-4.4728e-20,2.8768,1.3656,0
-0.25223,0.81063,-0.35967,-1.081e-20,3.0788,1.3649,0
-0.19723,0.75546,-0.35831,-7.4078e-21,3.2884,1.3642,0
-0.14665,0.69508,-0.34451,1.7213e-20,3.5057,1.3635,0
-0.098967,0.62605,-0.32204,2.3897e-20,3.7312,1.3627,0
-0.056807,0.54802,-0.29446,-1.8133e-20,3.965,1.3619,0
-0.022904,0.46276,-0.26309,-2.2964e-20,4.2076,1.361,0
0.0014154,0.37664,-0.22361,1.5398e-20,4.4592,1.3602,0
0.016037,0.30348,-0.16606,4.867e-20,4.7202,1.3593,0
0.022023,0.25967,-0.08197,5.8608e-20,4.9908,1.3584,0
0.021084,0.25338,0.027066,2.4578e-21,5.2716,1.3574,0
0.015232,0.27987,0.14751,-5.1724e-20,5.5628,1.3564,0
0.0056578,0.32724,0.26288,-8.7114e-21,5.8649,1.3554,0
-0.0079656,0.38432,0.36185,-2.7147e-22,6.1782,1.3543,0
-0.026841,0.44608,0.43634,-2.0366e-20,6.5032,1.3532,0
-0.053094,0.51656,0.47521,2.0961e-20,6.8403,1.352,0
-0.089059,0.60547,0.46062,-5.2151e-21,7.19,1.3508,0
-0.13362,0.71762,0.37587,-1.8113e-20,7.5526,1.3496,0
-0.17757,0.84402,0.22135,6.8577e-21,7.9288,1.3483,0
-0.20563,0.9629,0.02316,-2.9811e-20,8.319,1.347,0
-0.20604,1.0487,-0.1737,-1.9812e-20,8.7237,1.3456,0
-0.17979,1.0849,-0.32508,3.4454e-21,9.1435,1.3442,0
-0.14028,1.0731,-0.40928,-2.0252e-20,9.5789,1.3427,0
-0.10235,1.0301,-0.43354,-2.72e-20,10.031,1.3411,0
-0.073369,0.97529,-0.42135,-1.819e-20,10.499,1.3395,0
-0.054014,0.92067,-0.39488,-8.2245e-21,10.985,1.3379,0
-0.04247,0.86879,-0.36781,3.2969e-21,11.489,1.3361,0
