"p","U:0","U:1","U:2","vtkOriginalPointIds","Points:0","Points:1","Points:2"
0.13709,0.90576,0.0074964,5.2543e-22,2912,-4.3358,0,0
0.16451,0.87439,0.038992,-5.5039e-21,2951,-3.5732,0.46918,0
0.15463,0.88439,0.066906,-1.3539e-20,3011,-3.47,0.92747,0
0.057447,0.98568,0.078777,2.8473e-21,3372,-3.8187,3.4878,0
-0.014718,1.0526,0.10141,8.9212e-22,4180,-1.5637,4.1771,0
-0.38608,0,0,0,4394,0.64945,-0.76041,0
-0.42392,0,0,0,4402,0.45399,-0.89101,0
-0.45753,0,0,0,4406,0.30902,-0.95106,0
-0.49344,0,0,0,4410,0.15643,-0.98769,0
-0.46076,0.72868,-0.10572,-3.3472e-20,4436,0.095424,-1.212,0
-0.38895,0.25241,0.0079404,3.5801e-21,4441,0.67593,-1.1031,0
-0.3883,0.51269,-0.0072628,1.5076e-20,4453,0.62391,-1.2246,0
-0.40032,1.1384,-0.26376,1.422e-19,4459,-8.2717e-17,-1.3725,0
-0.36417,1.0676,-0.12253,-3.1714e-20,4477,0.47729,-1.4687,0
-0.3523,0.33511,0.038964,-1.5212e-20,4483,1.1532,-1.1532,0
-0.35231,0.81153,-0.026811,-2.2418e-20,4485,0.85347,-1.393,0
-0.24533,1.216,-0.26399,-3.0718e-20,4514,-1.8199e-16,-1.8196,0
-0.16736,1.1665,-0.21497,6.0654e-20,4558,-2.7552e-16,-2.2408,0
-0.23771,1.1105,-0.030402,2.6074e-20,4559,1.5316,-1.7937,0
-0.15799,1.1532,-0.051246,-1.8103e-21,4615,2.1213,-2.1213,0
-0.35281,0,0,0,4627,0.98769,-0.15643,0
-0.34104,0,0,0,4631,0.95106,-0.30902,0
-0.34334,0,0,0,4635,0.89101,-0.45399,0
-0.36601,0,0,0,4641,0.76041,-0.64945,0
-0.34726,-0.0067129,0.084789,-1.7482e-20,4646,1.0857,-0.35279,0
-0.36669,-0.017001,-0.014795,1.7279e-20,4651,0.86777,-0.74111,0
