epoch,error u,error v,error w,error p
346000,0.0026199284883518404,0.0023829860668578293,0.001567456818393431,0.546134201739773
347000,0.0026063088144314453,0.002394153643870017,0.0015750022880533098,0.546140784012676
348000,0.002599810706359705,0.002418721016483858,0.0015632131294188163,0.5461382183073462
349000,0.0026209673708738686,0.0023820186204159205,0.0015565696181283307,0.5461434156894192
350000,0.0026183764280856116,0.0023898429760713597,0.0015717790649286288,0.546147413358841
351000,0.002628201889387964,0.002402854285054122,0.0015681138781974229,0.546152360661254
352000,0.002645050162764327,0.002380560467216692,0.0015739453528511639,0.5461400920351152
353000,0.0026239506747334266,0.0023876308803155656,0.0015594237766583534,0.546132605689916
354000,0.002616138966529581,0.002367514497000078,0.0015719696043153379,0.5461323780094239
355000,0.0026422019888923125,0.002393773629770861,0.0015609505819116497,0.5461409789754867
356000,0.002606977553760095,0.002375072244478306,0.0015609846887681587,0.5461378418600074
357000,0.0026196954098442974,0.0023816608397632323,0.0015596885910480758,0.54613995512791
358000,0.0026090848318186606,0.0023922237473056754,0.0015652426525773553,0.5461468468255949
359000,0.0026306718949094562,0.002409114490063176,0.0015558828144480576,0.5461538052971727
360000,0.0026385009504262522,0.0023947464930838248,0.0015781038572693523,0.5461409992800697
361000,0.002629262405856466,0.002377170201349281,0.0015657568343059652,0.5461305788103953
362000,0.00261760917952734,0.0023721295042389446,0.0015601803667646451,0.5461347364663456
363000,0.002631600734306876,0.0023735765591192436,0.001564052453064877,0.5461386766473901
364000,0.002627806204004003,0.002368521083081902,0.001563347736014063,0.5461349183107326
365000,0.002621079993182308,0.002407043927862941,0.0015560558585075053,0.5461404157225754
366000,0.002613432381466771,0.0023818639396968218,0.001560179593817072,0.5461448119619658
367000,0.002609138595778917,0.0023790126315059792,0.0015646939823075656,0.5461467533588669
368000,0.002627005423547718,0.0023873080813147816,0.0015565601017737895,0.546140918335852
369000,0.002627421088132511,0.002372935933895152,0.0015592609896855727,0.5461353250853587
370000,0.0026248081951627472,0.002378384267364499,0.0015571593583405374,0.5461355778000235
371000,0.002615552961051455,0.0023743342889801875,0.0015553423124071654,0.5461389418670367
372000,0.0026281652020649186,0.0023884382570838474,0.0015661001612206956,0.5461404302023696
373000,0.0026044664491719363,0.0023736566125896674,0.0015614116478354426,0.5461382555391878
374000,0.002606028977334994,0.002371442673131851,0.0015535308853957205,0.5461422314829032
375000,0.002617603574272444,0.0023915707345175258,0.001557003380053883,0.5461463432337588
376000,0.0026126241584128068,0.0023660570384751102,0.0015543029880600444,0.5461418867677705
377000,0.002607124269695845,0.0023713252115052054,0.001563830710780004,0.5461333370014123
378000,0.0026159940385365146,0.0023812870686061066,0.001555840462887022,0.5461365315263367
379000,0.0026221667707460143,0.0023734168634951184,0.0015540462799964489,0.5461392084798462
380000,0.0026267310476853945,0.002390952325844748,0.001561290647213775,0.5461369265273326
381000,0.0026157305945776923,0.0023842707757794042,0.0015584797435668825,0.5461403656845887
382000,0.0026210510934925337,0.0023793295407642176,0.001563121149824983,0.546144370891721
383000,0.002605237789900981,0.0023657392238527436,0.0015574073694825923,0.5461414159018385
384000,0.00261816967197613,0.0023700938050707104,0.0015553758098503941,0.5461395917376785
385000,0.0026160518966793426,0.002371226437935279,0.0015625193710362036,0.5461384626035984
386000,0.002607243076352361,0.002377462282243277,0.001558092841666196,0.546138903251859
387000,0.0026191331618348325,0.002380074753811612,0.00155528835892156,0.5461373080989065
388000,0.002621058177230833,0.0023857668587986504,0.001553809553501677,0.5461386678901567
389000,0.0026305168373973696,0.0023812504022986034,0.0015545327554802538,0.5461417352131999
390000,0.0026190801800931437,0.0023915914235089616,0.0015578731691363295,0.5461392215557345
391000,0.002615624722309381,0.0023777955032932997,0.0015567901210171479,0.5461402384837121
392000,0.002615559697609972,0.002370421698680956,0.0015598822085735404,0.5461404422978341
393000,0.002615695654267619,0.0023716904498632912,0.0015553181999274101,0.546139164204216
394000,0.0026129812494568947,0.002371658888916885,0.001557035081836694,0.546138668368187
395000,0.00260839651312752,0.002369998541068738,0.0015574295546341886,0.546139104387669
