"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0,1,0,0,0.69795,-1.685,0
0,1,0,0,0.56364,-1.7344,0
0,1,0,0,0.42578,-1.7727,0
0,1,0,0,0.28527,-1.7998,0
0,1,0,0,0.14304,-1.8155,0
0,1,0,0,-1.8199e-16,-1.8196,0
0,1,0,0,1.2474,-1.4608,0
0,1,0,0,1.3571,-1.3571,0
0,1,0,0,1.1297,-1.5553,0
0,1,0,0,1.0047,-1.6399,0
0,1,0,0,0.87328,-1.7142,0
0,1,0,0,0.73628,-1.7775,0
0,1,0,0,0.59459,-1.8296,0
0,1,0,0,0.44916,-1.87,0
0,1,0,0,0.30093,-1.8985,0
0,1,0,0,0.15088,-1.915,0
0,1,0,0,-2.0411e-16,-1.9192,0
0,1,0,0,1.3146,-1.5395,0
0,1,0,0,1.4301,-1.4301,0
0,1,0,0,1.1906,-1.6392,0
0,1,0,0,1.0589,-1.7284,0
0,1,0,0,0.92041,-1.8067,0
0,1,0,0,0.77602,-1.8735,0
0,1,0,0,0.62669,-1.9283,0
0,1,0,0,0.47341,-1.9709,0
0,1,0,0,0.31718,-2.0009,0
0,1,0,0,0.15903,-2.0182,0
0,1,0,0,-2.2705e-16,-2.0225,0
0,1,0,0,1.3843,-1.6212,0
0,1,0,0,1.5059,-1.5059,0
0,1,0,0,1.2538,-1.7261,0
0,1,0,0,1.1151,-1.8202,0
0,1,0,0,0.96929,-1.9027,0
0,1,0,0,0.81724,-1.973,0
0,1,0,0,0.65999,-2.0308,0
0,1,0,0,0.49856,-2.0756,0
0,1,0,0,0.33402,-2.1071,0
0,1,0,0,0.16747,-2.1252,0
0,1,0,0,-2.5084e-16,-2.1297,0
0,1,0,0,1.4566,-1.7058,0
0,1,0,0,1.5845,-1.5845,0
0,1,0,0,1.3193,-1.8164,0
0,1,0,0,1.1734,-1.9154,0
0,1,0,0,1.02,-2.0022,0
0,1,0,0,0.86,-2.0762,0
0,1,0,0,0.69452,-2.137,0
0,1,0,0,0.52464,-2.1841,0
0,1,0,0,0.35149,-2.2173,0
0,1,0,0,0.17623,-2.2362,0
0,1,0,0,-2.7552e-16,-2.2408,0
0,1,0,0,1.5316,-1.7937,0
0,1,0,0,1.666,-1.666,0
0,1,0,0,1.3873,-1.91,0
0,1,0,0,1.2339,-2.0141,0
0,1,0,0,1.0726,-2.1054,0
0,1,0,0,0.90434,-2.1833,0
0,1,0,0,0.73033,-2.2472,0
0,1,0,0,0.55169,-2.2967,0
0,1,0,0,0.36961,-2.3315,0
0,1,0,0,0.18531,-2.3513,0
0,1,0,0,-3.0112e-16,-2.3561,0
0,1,0,0,1.6094,-1.8848,0
0,1,0,0,1.7506,-1.7506,0
0,1,0,0,1.4577,-2.007,0
0,1,0,0,1.2966,-2.1165,0
0,1,0,0,1.1271,-2.2125,0
0,1,0,0,0.95033,-2.2943,0
0,1,0,0,0.76747,-2.3614,0
0,1,0,0,0.57975,-2.4134,0
0,1,0,0,0.38841,-2.45,0
0,1,0,0,0.19473,-2.4707,0
0,1,0,0,-3.2766e-16,-2.4757,0
0,1,0,0,1.69,-1.9793,0
0,1,0,0,1.8382,-1.8382,0
0,1,0,0,1.5308,-2.1077,0
0,1,0,0,1.3617,-2.2227,0
0,1,0,0,1.1837,-2.3235,0
0,1,0,0,0.99803,-2.4095,0
0,1,0,0,0.80599,-2.4799,0
0,1,0,0,0.60885,-2.5345,0
0,1,0,0,0.4079,-2.5728,0
0,1,0,0,0.2045,-2.5946,0
0,1,0,0,-3.552e-16,-2.5997,0
0,1,0,0,1.7737,-2.0772,0
0,1,0,0,1.9292,-1.9292,0
0,1,0,0,1.6066,-2.2121,0
0,1,0,0,1.4291,-2.3328,0
0,1,0,0,1.2423,-2.4387,0
0,1,0,0,1.0475,-2.5289,0
0,1,0,0,0.84595,-2.6029,0
0,1,0,0,0.63903,-2.6601,0
0,1,0,0,0.42812,-2.7003,0
0,1,0,0,0.21463,-2.723,0
0,1,0,0,-3.8375e-16,-2.7283,0
0,1,0,0,1.8605,-2.1789,0
0,1,0,0,2.0235,-2.0235,0
0,1,0,0,1.6853,-2.3204,0
0,1,0,0,1.4991,-2.4471,0
0,1,0,0,1.3032,-2.5581,0
0,1,0,0,1.0988,-2.6528,0
0,1,0,0,0.88739,-2.7303,0
0,1,0,0,0.67033,-2.7904,0
0,1,0,0,0.44909,-2.8324,0
0,1,0,0,0.22514,-2.8563,0
0,1,0,0,-4.1337e-16,-2.8617,0
0,1,0,0,1.9505,-2.2843,0
0,1,0,0,2.1213,-2.1213,0
0,1,0,0,1.7668,-2.4327,0
0,1,0,0,1.5717,-2.5656,0
0,1,0,0,1.3663,-2.682,0
0,1,0,0,1.152,-2.7812,0
0,1,0,0,0.93037,-2.8626,0
0,1,0,0,0.70279,-2.9255,0
0,1,0,0,0.47083,-2.9695,0
0,1,0,0,0.23604,-2.9944,0
0,1,0,0,0,-3,0
0,0,0,0,0.99692,-0.078459,0
0,1,0,0,1.066,-0.083909,0
0,0,0,0,0.98769,-0.15643,0
0,1,0,0,1.0562,-0.16731,0
0,0,0,0,0.97237,-0.23345,0
0,1,0,0,1.0399,-0.24968,0
0,0,0,0,0.95106,-0.30902,0
0,1,0,0,1.0172,-0.33051,0
0,0,0,0,0.92388,-0.38268,0
0,1,0,0,0.98812,-0.40929,0
0,0,0,0,0.89101,-0.45399,0
0,1,0,0,0.95295,-0.48554,0
0,0,0,0,0.85264,-0.5225,0
0,1,0,0,0.91188,-0.55878,0
0,0,0,0,0.80902,-0.58779,0
0,1,0,0,0.86517,-0.62856,0
0,0,0,0,0.76041,-0.64945,0
0,1,0,0,0.81311,-0.69444,0
0,1,0,0,1.1377,-0.089562,0
0,1,0,0,1.1273,-0.17859,0
0,1,0,0,1.11,-0.26651,0
0,1,0,0,1.0857,-0.35279,0
0,1,0,0,1.0547,-0.43689,0
0,1,0,0,1.0172,-0.51827,0
0,1,0,0,0.97332,-0.59642,0
0,1,0,0,0.92341,-0.67086,0
0,1,0,0,0.86777,-0.74111,0
0,1,0,0,1.212,-0.095424,0
0,1,0,0,1.201,-0.19028,0
0,1,0,0,1.1826,-0.28397,0
0,1,0,0,1.1568,-0.37591,0
0,1,0,0,1.1238,-0.46551,0
0,1,0,0,1.0838,-0.5522,0
0,1,0,0,1.0371,-0.63545,0
0,1,0,0,0.98382,-0.71472,0
0,1,0,0,0.92446,-0.78951,0
0,1,0,0,1.289,-0.1015,0
0,1,0,0,1.2775,-0.20241,0
0,1,0,0,1.258,-0.30208,0
0,1,0,0,1.2306,-0.39989,0
0,1,0,0,1.1955,-0.49519,0
0,1,0,0,1.1529,-0.58741,0
0,1,0,0,1.1031,-0.67593,0
0,1,0,0,1.0465,-0.76021,0
0,1,0,0,0.98326,-0.83971,0
0,1,0,0,1.369,-0.10781,0
0,1,0,0,1.3568,-0.21499,0
0,1,0,0,1.3362,-0.32087,0
0,1,0,0,1.3071,-0.42475,0
0,1,0,0,1.2698,-0.52598,0
0,1,0,0,1.2246,-0.62391,0
0,1,0,0,1.1717,-0.71792,0
0,1,0,0,1.1114,-0.8074,0
0,1,0,0,1.0442,-0.89178,0
0,1,0,0,1.4519,-0.11435,0
0,1,0,0,1.4391,-0.22804,0
0,1,0,0,1.4172,-0.34035,0
0,1,0,0,1.3864,-0.45054,0
0,1,0,0,1.3469,-0.55791,0
0,1,0,0,1.2989,-0.66178,0
0,1,0,0,1.2428,-0.76147,0
0,1,0,0,1.1788,-0.85633,0
0,1,0,0,1.1075,-0.94578,0
0,1,0,0,1.5379,-0.12113,0
0,1,0,0,1.5244,-0.24158,0
0,1,0,0,1.5013,-0.36055,0
0,1,0,0,1.4687,-0.47729,0
0,1,0,0,1.4269,-0.59103,0
0,1,0,0,1.376,-0.70105,0
0,1,0,0,1.3165,-0.80663,0
0,1,0,0,1.2487,-0.90709,0
0,1,0,0,1.1731,-1.0018,0
0,1,0,0,1.6271,-0.12817,0
0,1,0,0,1.6129,-0.25561,0
0,1,0,0,1.5885,-0.38151,0
0,1,0,0,1.5541,-0.50503,0
0,1,0,0,1.5098,-0.62538,0
0,1,0,0,1.456,-0.74178,0
0,1,0,0,1.393,-0.85347,0
0,1,0,0,1.3212,-0.95973,0
0,1,0,0,1.2411,-1.0599,0
0,1,0,0,1.7195,-0.13547,0
0,1,0,0,1.7047,-0.27017,0
0,1,0,0,1.6789,-0.40324,0
0,1,0,0,1.6426,-0.5338,0
0,1,0,0,1.5958,-0.66101,0
0,1,0,0,1.5389,-0.78402,0
0,1,0,0,1.4723,-0.90205,0
0,1,0,0,1.3964,-1.0143,0
0,1,0,0,1.3117,-1.1201,0
0,1,0,0,1.8155,-0.14304,0
0,1,0,0,1.7998,-0.28527,0
0,1,0,0,1.7727,-0.42578,0
0,1,0,0,1.7344,-0.56364,0
0,1,0,0,1.685,-0.69795,0
0,1,0,0,1.6249,-0.82784,0
0,1,0,0,1.5546,-0.95244,0
0,1,0,0,1.4744,-1.071,0
0,1,0,0,1.3849,-1.1826,0
0,1,0,0,1.915,-0.15088,0
0,1,0,0,1.8985,-0.30093,0
0,1,0,0,1.87,-0.44916,0
0,1,0,0,1.8296,-0.59459,0
0,1,0,0,1.7775,-0.73628,0
0,1,0,0,1.7142,-0.87328,0
0,1,0,0,1.6399,-1.0047,0
0,1,0,0,1.5553,-1.1297,0
0,1,0,0,1.4608,-1.2474,0
0,1,0,0,2.0182,-0.15903,0
0,1,0,0,2.0009,-0.31718,0
0,1,0,0,1.9709,-0.47341,0
0,1,0,0,1.9283,-0.62669,0
0,1,0,0,1.8735,-0.77602,0
0,1,0,0,1.8067,-0.92041,0
0,1,0,0,1.7284,-1.0589,0
0,1,0,0,1.6392,-1.1906,0
0,1,0,0,1.5395,-1.3146,0
0,1,0,0,2.1252,-0.16747,0
0,1,0,0,2.1071,-0.33402,0
0,1,0,0,2.0756,-0.49856,0
0,1,0,0,2.0308,-0.65999,0
0,1,0,0,1.973,-0.81724,0
0,1,0,0,1.9027,-0.96929,0
0,1,0,0,1.8202,-1.1151,0
0,1,0,0,1.7261,-1.2538,0
0,1,0,0,1.6212,-1.3843,0
0,1,0,0,2.2362,-0.17623,0
0,1,0,0,2.2173,-0.35149,0
0,1,0,0,2.1841,-0.52464,0
0,1,0,0,2.137,-0.69452,0
0,1,0,0,2.0762,-0.86,0
0,1,0,0,2.0022,-1.02,0
0,1,0,0,1.9154,-1.1734,0
0,1,0,0,1.8164,-1.3193,0
0,1,0,0,1.7058,-1.4566,0
0,1,0,0,2.3513,-0.18531,0
0,1,0,0,2.3315,-0.36961,0
0,1,0,0,2.2967,-0.55169,0
0,1,0,0,2.2472,-0.73033,0
0,1,0,0,2.1833,-0.90434,0
0,1,0,0,2.1054,-1.0726,0
0,1,0,0,2.0141,-1.2339,0
0,1,0,0,1.91,-1.3873,0
0,1,0,0,1.7937,-1.5316,0
0,1,0,0,2.4707,-0.19473,0
0,1,0,0,2.45,-0.38841,0
0,1,0,0,2.4134,-0.57975,0
0,1,0,0,2.3614,-0.76747,0
0,1,0,0,2.2943,-0.95033,0
0,1,0,0,2.2125,-1.1271,0
0,1,0,0,2.1165,-1.2966,0
0,1,0,0,2.007,-1.4577,0
0,1,0,0,1.8848,-1.6094,0
0,1,0,0,2.5946,-0.2045,0
0,1,0,0,2.5728,-0.4079,0
0,1,0,0,2.5345,-0.60885,0
0,1,0,0,2.4799,-0.80599,0
0,1,0,0,2.4095,-0.99803,0
0,1,0,0,2.3235,-1.1837,0
0,1,0,0,2.2227,-1.3617,0
0,1,0,0,2.1077,-1.5308,0
0,1,0,0,1.9793,-1.69,0
0,1,0,0,2.723,-0.21463,0
0,1,0,0,2.7003,-0.42812,0
0,1,0,0,2.6601,-0.63903,0
0,1,0,0,2.6029,-0.84595,0
0,1,0,0,2.5289,-1.0475,0
0,1,0,0,2.4387,-1.2423,0
0,1,0,0,2.3328,-1.4291,0
0,1,0,0,2.2121,-1.6066,0
0,1,0,0,2.0772,-1.7737,0
0,1,0,0,2.8563,-0.22514,0
0,1,0,0,2.8324,-0.44909,0
0,1,0,0,2.7904,-0.67033,0
0,1,0,0,2.7303,-0.88739,0
0,1,0,0,2.6528,-1.0988,0
0,1,0,0,2.5581,-1.3032,0
0,1,0,0,2.4471,-1.4991,0
0,1,0,0,2.3204,-1.6853,0
0,1,0,0,2.1789,-1.8605,0
0,1,0,0,2.9944,-0.23604,0
0,1,0,0,2.9695,-0.47083,0
0,1,0,0,2.9255,-0.70279,0
0,1,0,0,2.8626,-0.93037,0
0,1,0,0,2.7812,-1.152,0
0,1,0,0,2.682,-1.3663,0
0,1,0,0,2.5656,-1.5717,0
0,1,0,0,2.4327,-1.7668,0
0,1,0,0,2.2843,-1.9505,0
0,1,0,0,3.187,-0.23587,0
0,1,0,0,3.1622,-0.4705,0
0,1,0,0,3.1185,-0.70232,0
0,1,0,0,3.0561,-0.92978,0
0,1,0,0,2.9753,-1.1514,0
0,1,0,0,2.8768,-1.3656,0
0,1,0,0,2.7612,-1.571,0
0,1,0,0,2.6293,-1.7663,0
0,1,0,0,2.4819,-1.9502,0
0,1,0,0,2.3201,-2.1213,0
0,1,0,0,3.3867,-0.23569,0
0,1,0,0,3.3622,-0.47016,0
0,1,0,0,3.3187,-0.70183,0
0,1,0,0,3.2568,-0.92918,0
0,1,0,0,3.1766,-1.1507,0
0,1,0,0,3.0788,-1.3649,0
0,1,0,0,2.9641,-1.5704,0
0,1,0,0,2.8331,-1.7658,0
0,1,0,0,2.6869,-1.9499,0
0,1,0,0,2.5263,-2.1213,0
0,1,0,0,3.5938,-0.23551,0
0,1,0,0,3.5695,-0.4698,0
0,1,0,0,3.5264,-0.70132,0
0,1,0,0,3.4649,-0.92855,0
0,1,0,0,3.3854,-1.15,0
0,1,0,0,3.2884,-1.3642,0
0,1,0,0,3.1745,-1.5697,0
0,1,0,0,3.0446,-1.7653,0
0,1,0,0,2.8995,-1.9496,0
0,1,0,0,2.7401,-2.1213,0
0,1,0,0,3.8087,-0.23532,0
0,1,0,0,3.7846,-0.46943,0
0,1,0,0,3.7419,-0.70079,0
0,1,0,0,3.6808,-0.9279,0
0,1,0,0,3.602,-1.1493,0
0,1,0,0,3.5057,-1.3635,0
0,1,0,0,3.3928,-1.5691,0
0,1,0,0,3.2639,-1.7647,0
0,1,0,0,3.12,-1.9492,0
0,1,0,0,2.962,-2.1213,0
0,1,0,0,4.0316,-0.23512,0
0,1,0,0,4.0077,-0.46904,0
0,1,0,0,3.9653,-0.70024,0
0,1,0,0,3.9048,-0.92722,0
0,1,0,0,3.8266,-1.1485,0
0,1,0,0,3.7312,-1.3627,0
0,1,0,0,3.6192,-1.5683,0
0,1,0,0,3.4915,-1.7642,0
0,1,0,0,3.3487,-1.9489,0
0,1,0,0,3.192,-2.1213,0
0,1,0,0,4.2628,-0.23492,0
0,1,0,0,4.239,-0.46864,0
0,1,0,0,4.1971,-0.69968,0
0,1,0,0,4.1371,-0.92652,0
0,1,0,0,4.0596,-1.1477,0
0,1,0,0,3.965,-1.3619,0
0,1,0,0,3.8541,-1.5676,0
0,1,0,0,3.7274,-1.7636,0
0,1,0,0,3.586,-1.9485,0
0,1,0,0,3.4307,-2.1213,0
0,1,0,0,4.5026,-0.23471,0
0,1,0,0,4.4791,-0.46823,0
0,1,0,0,4.4375,-0.69909,0
0,1,0,0,4.3781,-0.9258,0
0,1,0,0,4.3013,-1.1469,0
0,1,0,0,4.2076,-1.361,0
0,1,0,0,4.0977,-1.5668,0
0,1,0,0,3.9722,-1.7629,0
0,1,0,0,3.8321,-1.9482,0
0,1,0,0,3.6782,-2.1213,0
0,1,0,0,4.7513,-0.23449,0
0,1,0,0,4.728,-0.4678,0
0,1,0,0,4.6868,-0.69847,0
0,1,0,0,4.628,-0.92504,0
0,1,0,0,4.552,-1.1461,0
0,1,0,0,4.4592,-1.3602,0
0,1,0,0,4.3503,-1.566,0
0,1,0,0,4.2261,-1.7623,0
0,1,0,0,4.0873,-1.9478,0
0,1,0,0,3.935,-2.1213,0
0,1,0,0,5.0093,-0.23426,0
0,1,0,0,4.9862,-0.46736,0
0,1,0,0,4.9455,-0.69784,0
0,1,0,0,4.8872,-0.92426,0
0,1,0,0,4.812,-1.1452,0
0,1,0,0,4.7202,-1.3593,0
0,1,0,0,4.6124,-1.5652,0
0,1,0,0,4.4895,-1.7616,0
0,1,0,0,4.3521,-1.9474,0
0,1,0,0,4.2013,-2.1213,0
0,1,0,0,5.2769,-0.23402,0
0,1,0,0,5.2541,-0.4669,0
0,1,0,0,5.2137,-0.69718,0
0,1,0,0,5.1561,-0.92345,0
0,1,0,0,5.0817,-1.1443,0
0,1,0,0,4.9908,-1.3584,0
0,1,0,0,4.8843,-1.5643,0
0,1,0,0,4.7626,-1.7609,0
0,1,0,0,4.6267,-1.947,0
0,1,0,0,4.4776,-2.1213,0
0,1,0,0,5.5544,-0.23377,0
0,1,0,0,5.5319,-0.46642,0
0,1,0,0,5.492,-0.6965,0
0,1,0,0,5.4351,-0.92261,0
0,1,0,0,5.3614,-1.1434,0
0,1,0,0,5.2716,-1.3574,0
0,1,0,0,5.1662,-1.5634,0
0,1,0,0,5.0459,-1.7602,0
0,1,0,0,4.9116,-1.9466,0
0,1,0,0,4.7641,-2.1213,0
0,1,0,0,5.8423,-0.23352,0
0,1,0,0,5.82,-0.46592,0
0,1,0,0,5.7806,-0.69579,0
0,1,0,0,5.7244,-0.92174,0
0,1,0,0,5.6516,-1.1424,0
0,1,0,0,5.5628,-1.3564,0
0,1,0,0,5.4587,-1.5625,0
0,1,0,0,5.3398,-1.7595,0
0,1,0,0,5.2071,-1.9461,0
0,1,0,0,5.0613,-2.1213,0
0,1,0,0,6.1409,-0.23326,0
0,1,0,0,6.1189,-0.46541,0
0,1,0,0,6.08,-0.69506,0
0,1,0,0,6.0244,-0.92083,0
0,1,0,0,5.9526,-1.1414,0
0,1,0,0,5.8649,-1.3554,0
0,1,0,0,5.762,-1.5616,0
0,1,0,0,5.6446,-1.7587,0
0,1,0,0,5.5135,-1.9457,0
0,1,0,0,5.3695,-2.1213,0
0,1,0,0,6.4507,-0.23298,0
0,1,0,0,6.4289,-0.46487,0
0,1,0,0,6.3905,-0.6943,0
0,1,0,0,6.3357,-0.91989,0
0,1,0,0,6.2647,-1.1403,0
0,1,0,0,6.1782,-1.3543,0
0,1,0,0,6.0767,-1.5606,0
0,1,0,0,5.9608,-1.7579,0
0,1,0,0,5.8314,-1.9452,0
0,1,0,0,5.6893,-2.1213,0
0,1,0,0,6.7719,-0.2327,0
0,1,0,0,6.7505,-0.46432,0
0,1,0,0,6.7126,-0.69351,0
0,1,0,0,6.6585,-0.91892,0
0,1,0,0,6.5886,-1.1392,0
0,1,0,0,6.5032,-1.3532,0
0,1,0,0,6.4031,-1.5595,0
0,1,0,0,6.2888,-1.7571,0
0,1,0,0,6.1611,-1.9447,0
0,1,0,0,6.021,-2.1213,0
0,1,0,0,7.1052,-0.2324,0
0,1,0,0,7.0841,-0.46374,0
0,1,0,0,7.0467,-0.69269,0
0,1,0,0,6.9934,-0.91791,0
0,1,0,0,6.9244,-1.1381,0
0,1,0,0,6.8403,-1.352,0
0,1,0,0,6.7416,-1.5585,0
0,1,0,0,6.6289,-1.7562,0
0,1,0,0,6.5031,-1.9442,0
0,1,0,0,6.365,-2.1213,0
0,1,0,0,7.4508,-0.2321,0
0,1,0,0,7.43,-0.46315,0
0,1,0,0,7.3932,-0.69184,0
0,1,0,0,7.3407,-0.91686,0
0,1,0,0,7.2728,-1.1369,0
0,1,0,0,7.19,-1.3508,0
0,1,0,0,7.0927,-1.5574,0
0,1,0,0,6.9818,-1.7553,0
0,1,0,0,6.8579,-1.9437,0
0,1,0,0,6.7218,-2.1213,0
0,1,0,0,7.8093,-0.23178,0
0,1,0,0,7.7889,-0.46253,0
0,1,0,0,7.7527,-0.69096,0
0,1,0,0,7.701,-0.91578,0
0,1,0,0,7.6342,-1.1357,0
0,1,0,0,7.5526,-1.3496,0
0,1,0,0,7.4569,-1.5562,0
0,1,0,0,7.3478,-1.7544,0
0,1,0,0,7.2258,-1.9431,0
0,1,0,0,7.0919,-2.1213,0
0,1,0,0,8.1812,-0.23145,0
0,1,0,0,8.1611,-0.46189,0
0,1,0,0,8.1255,-0.69004,0
0,1,0,0,8.0747,-0.91465,0
0,1,0,0,8.009,-1.1345,0
0,1,0,0,7.9288,-1.3483,0
0,1,0,0,7.8347,-1.555,0
0,1,0,0,7.7274,-1.7534,0
0,1,0,0,7.6075,-1.9425,0
0,1,0,0,7.4758,-2.1213,0
0,1,0,0,8.5669,-0.23111,0
0,1,0,0,8.5472,-0.46122,0
0,1,0,0,8.5122,-0.68909,0
0,1,0,0,8.4623,-0.91348,0
0,1,0,0,8.3977,-1.1332,0
0,1,0,0,8.319,-1.347,0
0,1,0,0,8.2266,-1.5538,0
0,1,0,0,8.1211,-1.7524,0
0,1,0,0,8.0033,-1.9419,0
0,1,0,0,7.874,-2.1213,0
0,1,0,0,8.967,-0.23075,0
0,1,0,0,8.9476,-0.46053,0
0,1,0,0,8.9133,-0.68811,0
0,1,0,0,8.8643,-0.91227,0
0,1,0,0,8.801,-1.1318,0
0,1,0,0,8.7237,-1.3456,0
0,1,0,0,8.633,-1.5525,0
0,1,0,0,8.5295,-1.7514,0
0,1,0,0,8.4139,-1.9413,0
0,1,0,0,8.287,-2.1213,0
0,1,0,0,9.382,-0.23039,0
0,1,0,0,9.363,-0.45982,0
0,1,0,0,9.3294,-0.68709,0
0,1,0,0,9.2813,-0.91101,0
0,1,0,0,9.2192,-1.1304,0
0,1,0,0,9.1435,-1.3442,0
0,1,0,0,9.0546,-1.5512,0
0,1,0,0,8.9531,-1.7503,0
0,1,0,0,8.8398,-1.9407,0
0,1,0,0,8.7154,-2.1213,0
0,1,0,0,9.8125,-0.23,0
0,1,0,0,9.7938,-0.45908,0
0,1,0,0,9.7609,-0.68603,0
0,1,0,0,9.7139,-0.90971,0
0,1,0,0,9.6531,-1.129,0
0,1,0,0,9.5789,-1.3427,0
0,1,0,0,9.4919,-1.5498,0
0,1,0,0,9.3925,-1.7492,0
0,1,0,0,9.2816,-1.94,0
0,1,0,0,9.1598,-2.1213,0
0,1,0,0,10.259,-0.22961,0
0,1,0,0,10.241,-0.45831,0
0,1,0,0,10.209,-0.68493,0
0,1,0,0,10.163,-0.90835,0
0,1,0,0,10.103,-1.1274,0
0,1,0,0,10.031,-1.3411,0
0,1,0,0,9.9454,-1.5483,0
0,1,0,0,9.8483,-1.7481,0
0,1,0,0,9.7398,-1.9394,0
0,1,0,0,9.6207,-2.1213,0
0,1,0,0,10.722,-0.2292,0
0,1,0,0,10.704,-0.45751,0
0,1,0,0,10.673,-0.68379,0
0,1,0,0,10.628,-0.90695,0
0,1,0,0,10.57,-1.1259,0
0,1,0,0,10.499,-1.3395,0
0,1,0,0,10.416,-1.5468,0
0,1,0,0,10.321,-1.7469,0
0,1,0,0,10.215,-1.9387,0
0,1,0,0,10.099,-2.1213,0
0,1,0,0,11.202,-0.22877,0
0,1,0,0,11.185,-0.45668,0
0,1,0,0,11.154,-0.68261,0
0,1,0,0,11.111,-0.90549,0
0,1,0,0,11.054,-1.1243,0
0,1,0,0,10.985,-1.3379,0
0,1,0,0,10.904,-1.5453,0
0,1,0,0,10.811,-1.7456,0
0,1,0,0,10.708,-1.9379,0
0,1,0,0,10.595,-2.1213,0
0,1,0,0,11.701,-0.22833,0
0,1,0,0,11.684,-0.45582,0
0,1,0,0,11.654,-0.68139,0
0,1,0,0,11.611,-0.90398,0
0,1,0,0,11.556,-1.1226,0
0,1,0,0,11.489,-1.3361,0
0,1,0,0,11.41,-1.5437,0
0,1,0,0,11.32,-1.7443,0
0,1,0,0,11.219,-1.9372,0
0,1,0,0,11.109,-2.1213,0
0,1,0,0,12.217,-0.22788,0
0,1,0,0,12.201,-0.45493,0
0,1,0,0,12.172,-0.68012,0
0,1,0,0,12.131,-0.90242,0
0,1,0,0,12.077,-1.1208,0
0,1,0,0,12.012,-1.3343,0
0,1,0,0,11.935,-1.542,0
0,1,0,0,11.848,-1.743,0
0,1,0,0,11.75,-1.9364,0
0,1,0,0,11.643,-2.1213,0
0,1,0,0,12.753,-0.2274,0
0,1,0,0,12.738,-0.454,0
0,1,0,0,12.709,-0.6788,0
0,1,0,0,12.669,-0.90079,0
0,1,0,0,12.617,-1.119,0
0,1,0,0,12.554,-1.3325,0
0,1,0,0,12.48,-1.5403,0
0,1,0,0,12.395,-1.7416,0
0,1,0,0,12.3,-1.9355,0
0,1,0,0,12.196,-2.1213,0
0,1,0,0,13.309,-0.22691,0
0,1,0,0,13.294,-0.45304,0
0,1,0,0,13.267,-0.67743,0
0,1,0,0,13.228,-0.89911,0
0,1,0,0,13.178,-1.1171,0
0,1,0,0,13.116,-1.3306,0
0,1,0,0,13.044,-1.5385,0
0,1,0,0,12.962,-1.7402,0
0,1,0,0,12.871,-1.9347,0
0,1,0,0,12.77,-2.1213,0
0,1,0,0,13.886,-0.2264,0
0,1,0,0,13.871,-0.45205,0
0,1,0,0,13.845,-0.67601,0
0,1,0,0,13.808,-0.89736,0
0,1,0,0,13.759,-1.1152,0
0,1,0,0,13.7,-1.3286,0
0,1,0,0,13.63,-1.5367,0
0,1,0,0,13.551,-1.7387,0
0,1,0,0,13.462,-1.9338,0
0,1,0,0,13.365,-2.1213,0
0,1,0,0,14.484,-0.22587,0
0,1,0,0,14.47,-0.45102,0
0,1,0,0,14.445,-0.67454,0
0,1,0,0,14.409,-0.89555,0
0,1,0,0,14.362,-1.1132,0
0,1,0,0,14.305,-1.3265,0
0,1,0,0,14.238,-1.5348,0
0,1,0,0,14.162,-1.7371,0
0,1,0,0,14.076,-1.9329,0
0,1,0,0,13.983,-2.1213,0
0,1,0,0,15.105,-0.22532,0
0,1,0,0,15.091,-0.44995,0
0,1,0,0,15.067,-0.67302,0
0,1,0,0,15.032,-0.89367,0
0,1,0,0,14.987,-1.1111,0
0,1,0,0,14.933,-1.3244,0
0,1,0,0,14.868,-1.5328,0
0,1,0,0,14.795,-1.7355,0
0,1,0,0,14.713,-1.932,0
0,1,0,0,14.623,-2.1213,0
0,1,0,0,15.748,-0.22475,0
0,1,0,0,15.735,-0.44884,0
0,1,0,0,15.712,-0.67144,0
0,1,0,0,15.679,-0.89172,0
0,1,0,0,15.636,-1.1089,0
0,1,0,0,15.584,-1.3221,0
0,1,0,0,15.522,-1.5307,0
0,1,0,0,15.452,-1.7339,0
0,1,0,0,15.374,-1.931,0
0,1,0,0,15.288,-2.1213,0
0,1,0,0,16.416,-0.22416,0
0,1,0,0,16.403,-0.44769,0
0,1,0,0,16.381,-0.66979,0
0,1,0,0,16.35,-0.88969,0
0,1,0,0,16.309,-1.1066,0
0,1,0,0,16.259,-1.3198,0
0,1,0,0,16.2,-1.5286,0
0,1,0,0,16.133,-1.7322,0
0,1,0,0,16.059,-1.93,0
0,1,0,0,15.977,-2.1213,0
0,1,0,0,17.108,-0.22355,0
0,1,0,0,17.097,-0.44649,0
0,1,0,0,17.075,-0.66809,0
0,1,0,0,17.045,-0.8876,0
0,1,0,0,17.007,-1.1043,0
0,1,0,0,16.959,-1.3174,0
0,1,0,0,16.904,-1.5263,0
0,1,0,0,16.84,-1.7304,0
0,1,0,0,16.769,-1.9289,0
0,1,0,0,16.692,-2.1213,0
0,1,0,0,17.827,-0.22291,0
0,1,0,0,17.815,-0.44526,0
0,1,0,0,17.796,-0.66633,0
0,1,0,0,17.767,-0.88542,0
0,1,0,0,17.731,-1.1018,0
0,1,0,0,17.686,-1.3149,0
0,1,0,0,17.633,-1.524,0
0,1,0,0,17.573,-1.7285,0
0,1,0,0,17.507,-1.9278,0
