"p","U:0","U:1","U:2","vtkOriginalPointIds","Points:0","Points:1","Points:2"
0.27095,0.34791,0.48866,-1.8453e-19,2798,-1.0172,0.51827,0
0.27227,0,0,0,2800,-0.89101,0.45399,0
0.19122,0.78821,0.25989,-9.0828e-22,2809,-1.7284,1.0589,0
0.21696,0.70509,0.37169,1.9651e-20,2813,-1.393,0.85347,0
0.21909,0.61491,0.49575,6.0826e-20,2816,-1.1717,0.71792,0
0.094112,0.49108,0.56693,2.4484e-19,2840,-0.92341,0.67086,0
0.079263,0,0,0,2842,-0.80902,0.58779,0
0.097042,0.92214,0.1626,2.5906e-20,2844,-2.2843,1.9505,0
0.11067,0.81015,0.42817,-4.6047e-20,2855,-1.2411,1.0599,0
0.077443,0.75737,0.56429,-1.4339e-20,2858,-1.0442,0.89178,0
0.13801,0.90583,-0.0028047,5.9995e-22,2912,-4.3358,0,0
0.16523,0.87238,0.025739,-5.4749e-21,2951,-3.5732,0.46918,0
0.15514,0.88028,0.05393,-1.3696e-20,3011,-3.47,0.92747,0
0.057884,0.97799,0.074043,2.8124e-21,3372,-3.8187,3.4878,0
-0.013706,1.0379,0.10202,1.174e-21,4180,-1.5637,4.1771,0
-0.33014,0,0,0,4394,0.64945,-0.76041,0
-0.37417,0,0,0,4402,0.45399,-0.89101,0
-0.41653,0,0,0,4406,0.30902,-0.95106,0
-0.46356,0,0,0,4410,0.15643,-0.98769,0
-0.43707,0.73082,-0.11593,-5.6895e-21,4436,0.095424,-1.212,0
-0.33415,0.21913,-0.014686,1.4257e-20,4441,0.67593,-1.1031,0
-0.3386,0.49582,-0.031785,9.1835e-21,4453,0.62391,-1.2246,0
-0.38412,1.1652,-0.28116,1.3382e-19,4459,-8.2717e-17,-1.3725,0
-0.33136,1.0958,-0.14787,-3.4138e-20,4477,0.47729,-1.4687,0
-0.28702,0.30483,-0.042365,-9.2624e-21,4483,1.1532,-1.1532,0
-0.30563,0.82439,-0.066701,-6.4266e-21,4485,0.85347,-1.393,0
-0.23349,1.2516,-0.27973,-2.858e-20,4514,-1.8199e-16,-1.8196,0
-0.16064,1.2031,-0.22461,5.5174e-20,4558,-2.7552e-16,-2.2408,0
-0.26719,1.23,-0.074982,5.3236e-22,4559,1.5316,-1.7937,0
-0.25986,1.3175,-0.0080954,-1.2754e-20,4615,2.1213,-2.1213,0
-0.33341,0,0,0,4627,0.98769,-0.15643,0
-0.32495,0,0,0,4631,0.95106,-0.30902,0
-0.31781,0,0,0,4635,0.89101,-0.45399,0
-0.31645,0,0,0,4641,0.76041,-0.64945,0
-0.32356,-0.019141,-0.068718,-6.5502e-21,4646,1.0857,-0.35279,0
-0.31414,-0.031694,-0.033491,8.056e-21,4651,0.86777,-0.74111,0
-0.33428,-0.031189,-0.10323,-1.9295e-21,4653,1.201,-0.19028,0
-0.31306,-0.029115,-0.081333,-5.6506e-22,4657,1.0838,-0.5522,0
-0.31995,-0.031091,-0.13884,-3.4473e-22,4664,1.2306,-0.39989,0
-0.30562,-0.017235,-0.048137,1.2849e-21,4669,0.98326,-0.83971,0
-0.30547,-0.022609,-0.12932,1.2407e-20,4675,1.2246,-0.62391,0
-0.33234,-0.066238,-0.19424,1.3257e-20,4680,1.4391,-0.22804,0
-0.31527,-0.029058,-0.19317,-4.8995e-22,4682,1.3864,-0.45054,0
-0.29377,0.05208,-0.05571,2.4622e-21,4687,1.1075,-0.94578,0
-0.34608,-0.13015,-0.27964,-4.9118e-21,4715,1.8155,-0.14304,0
-0.29058,0.16047,-0.18514,6.6943e-21,4729,1.7142,-0.87328,0
-0.3476,-0.043887,-0.33239,-7.83e-21,4743,2.1071,-0.33402,0
-0.3251,0.13017,-0.27212,-5.0171e-21,4745,2.0308,-0.65999,0
-0.29891,0.27654,-0.1778,-2.8363e-20,4747,1.9027,-0.96929,0
-0.28482,0.52658,-0.086263,-1.7045e-20,4749,1.7261,-1.2538,0
-0.35998,0.28617,-0.24421,3.6837e-21,4772,2.3614,-0.76747,0
-0.37622,0.34898,-0.22164,-6.1549e-20,4781,2.4799,-0.80599,0
-0.43507,0.78908,-0.0055641,-3.901e-20,4818,2.9753,-1.1514,0
-0.49069,0.3568,-0.058734,-3.871e-20,4825,3.3622,-0.47016,0
-0.37497,1.1625,0.1049,4.4942e-21,4830,2.9641,-1.5704,0
-0.29941,1.3186,0.073847,-2.8117e-20,4832,2.6869,-1.9499,0
-0.49339,0.63954,0.19655,-6.749e-21,4846,3.7419,-0.70079,0
-0.41792,1.0994,0.23769,2.1086e-21,4849,3.5057,-1.3635,0
-0.40582,0.40989,0.36924,2.8224e-20,4864,4.2628,-0.23492,0
-0.42912,0.72922,0.42185,6.1665e-20,4866,4.1971,-0.69968,0
-0.39779,1.0153,0.41215,1.8949e-21,4868,4.0596,-1.1477,0
-0.34167,1.2093,0.347,6.3059e-20,4870,3.8541,-1.5676,0
-0.31064,0.62879,0.57058,-9.4629e-20,4885,4.728,-0.4678,0
-0.27858,1.0708,0.47762,-3.4467e-20,4889,4.4592,-1.3602,0
-0.23648,1.2041,0.32236,-8.451e-21,4892,4.0873,-1.9478,0
-0.23597,0.94373,0.53568,1.6639e-20,4898,4.812,-1.1452,0
-0.18989,0.81206,0.56348,1.0087e-20,4907,5.1561,-0.92345,0
-0.15281,0.68791,0.56574,-1.1752e-20,4916,5.492,-0.6965,0
-0.13634,0.9935,0.39357,5.3243e-20,4921,5.0459,-1.7602,0
-0.10473,0.77562,0.4682,4.2265e-25,4928,5.6516,-1.1424,0
-0.1013,0.59302,0.49778,4.0637e-20,4936,6.08,-0.69506,0
-0.070683,0.82542,0.37271,-1.6665e-20,4940,5.762,-1.5616,0
-0.072831,0.5943,0.42813,-5.3169e-20,4947,6.3357,-0.91989,0
-0.046999,0.81719,0.31451,-1.8105e-20,4951,5.9608,-1.7579,0
-0.11051,0.46958,0.013436,-4.1586e-22,4986,7.7527,-0.69096,0
-0.11134,0.65984,-0.38561,-1.2338e-20,5005,8.5472,-0.46122,0
-0.049282,0.54979,-0.21392,-1.6164e-20,5008,8.3977,-1.1332,0
0.0038687,0.56438,-0.16409,2.6512e-20,5021,8.5295,-1.7514,0
-0.061134,0.70458,-0.4598,-1.1894e-20,5027,9.2813,-0.91101,0
-0.077568,0.7816,-0.49621,5.2026e-20,5059,10.499,-1.3395,0
-0.15711,0.74941,-0.30087,-6.4753e-21,5075,11.684,-0.45582,0
-0.12028,0.93502,-0.29236,5.3896e-20,5081,11.32,-1.7443,0
-0.16667,0.84216,0.1856,-1.528e-20,5095,12.738,-0.454,0
-0.071171,1.0267,0.19364,-7.5841e-21,5561,5.0613,-2.97,0
-0.053004,0.99183,0.18604,-1.1887e-20,5591,5.3695,-2.97,0
-0.035273,0.95758,0.17206,2.1057e-21,5621,5.6893,-2.97,0
-0.028908,0.9813,0.12598,-8.7504e-22,5623,5.6893,-3.4878,0
0.023909,0.84805,0.04846,1.3842e-21,5741,7.0919,-2.97,0
0.012306,0.96824,0.01379,-1.3467e-22,5746,7.0919,-4.4072,0
0.0095622,0.98478,0.010725,-3.4066e-21,5747,7.0919,-4.7572,0
0.0034465,1.0192,0.0056383,-7.1741e-22,5750,7.0919,-5.9596,0
0.042048,0.82504,-0.051569,1.4711e-21,5801,7.874,-2.97,0
0.033057,0.92622,-0.043088,1.8536e-21,5804,7.874,-3.7739,0
0.032374,0.70515,-0.23399,-2.3097e-21,5889,9.1598,-2.5172,0
0.033224,1.0185,-0.11134,2.5071e-21,5895,9.1598,-4.08,0
-0.0018637,0.83567,-0.34028,-9.0565e-22,5949,10.099,-2.5172,0
0.0172,1.078,-0.1755,4.3472e-21,5953,10.099,-3.4878,0
0.018343,1.0784,-0.044607,3.6458e-22,5958,10.099,-5.1314,0
-0.042267,1.1456,-0.12254,-3.1607e-21,6011,11.109,-2.97,0
0.00017042,1.1754,-0.031865,1.6478e-21,6015,11.109,-4.08,0
-0.080338,1.22,0.12683,-5.3256e-20,6070,12.196,-2.736,0
0.0016401,1.1233,0.050562,0,6077,12.196,-4.7572,0
0.01003,1.0778,0.030292,-3.6885e-22,6080,12.196,-5.9596,0
-0.074875,1.1191,-0.23534,6.0263e-20,6745,-0.57975,-2.4134,0
0.078326,0.95089,-0.26948,-4.2362e-20,6748,-1.5316,-1.7937,0
0.10638,0.89052,-0.35517,-6.873e-20,6789,-1.3571,-1.3571,0
0.089233,0.86404,-0.45549,4.5706e-20,6819,-1.1532,-1.1532,0
0.011839,0.80164,-0.63002,5.3701e-20,6859,-0.91393,-0.91393,0
-0.13327,0.94842,-0.6219,7.8367e-20,6860,-0.76021,-1.0465,0
-0.35848,1.0099,-0.49128,-1.683e-20,6873,-0.46551,-1.1238,0
